time,stamp_secs,stamp_nsecs,mode
2026/06/04 15:16:08.200853766,0,0,4
2026/06/04 15:16:08.220945863,0,0,4
2026/06/04 15:16:08.240882171,0,0,4
2026/06/04 15:16:08.260558329,0,0,4
2026/06/04 15:16:08.280730994,0,0,4
2026/06/04 15:16:08.300584825,0,0,4
2026/06/04 15:16:08.321034646,0,0,4
2026/06/04 15:16:08.340671410,0,0,4
2026/06/04 15:16:08.360688545,0,0,4
2026/06/04 15:16:08.381077427,0,0,4
2026/06/04 15:16:08.400828143,0,0,4
2026/06/04 15:16:08.420879748,0,0,4
2026/06/04 15:16:08.440629835,0,0,4
2026/06/04 15:16:08.460440310,0,0,4
2026/06/04 15:16:08.481200977,0,0,4
2026/06/04 15:16:08.501376473,0,0,4
2026/06/04 15:16:08.520799249,0,0,4
2026/06/04 15:16:08.540901804,0,0,4
2026/06/04 15:16:08.560783952,0,0,4
2026/06/04 15:16:08.580649953,0,0,4
2026/06/04 15:16:08.600698425,0,0,4
2026/06/04 15:16:08.620567422,0,0,4
2026/06/04 15:16:08.640924338,0,0,4
2026/06/04 15:16:08.660916560,0,0,4
2026/06/04 15:16:08.680964674,0,0,4
2026/06/04 15:16:08.700862868,0,0,4
2026/06/04 15:16:08.720569396,0,0,4
2026/06/04 15:16:08.740531112,0,0,4
2026/06/04 15:16:08.760984941,0,0,4
2026/06/04 15:16:08.780964451,0,0,4
2026/06/04 15:16:08.801011908,0,0,4
2026/06/04 15:16:08.820673818,0,0,4
2026/06/04 15:16:08.840660356,0,0,4
2026/06/04 15:16:08.860502365,0,0,4
2026/06/04 15:16:08.880537995,0,0,4
2026/06/04 15:16:08.900658955,0,0,4
2026/06/04 15:16:08.921010568,0,0,4
2026/06/04 15:16:08.940777589,0,0,4
2026/06/04 15:16:08.961097332,0,0,4
2026/06/04 15:16:08.981111206,0,0,4
2026/06/04 15:16:09.754052,0,0,4
2026/06/04 15:16:09.20783530,0,0,4
2026/06/04 15:16:09.40554486,0,0,4
2026/06/04 15:16:09.61339067,0,0,4
2026/06/04 15:16:09.81016055,0,0,4
2026/06/04 15:16:09.100877065,0,0,4
2026/06/04 15:16:09.120966172,0,0,4
2026/06/04 15:16:09.140662704,0,0,4
2026/06/04 15:16:09.160624815,0,0,4
2026/06/04 15:16:09.180748378,0,0,4
2026/06/04 15:16:09.200858001,0,0,4
2026/06/04 15:16:09.221344774,0,0,4
2026/06/04 15:16:09.240832515,0,0,4
2026/06/04 15:16:09.261077220,0,0,4
2026/06/04 15:16:09.280680667,0,0,4
2026/06/04 15:16:09.300738890,0,0,4
2026/06/04 15:16:09.320743367,0,0,4
2026/06/04 15:16:09.340618264,0,0,4
2026/06/04 15:16:09.360973105,0,0,4
2026/06/04 15:16:09.381210038,0,0,4
2026/06/04 15:16:09.401361632,0,0,4
2026/06/04 15:16:09.421456323,0,0,4
2026/06/04 15:16:09.440603996,0,0,4
2026/06/04 15:16:09.460759272,0,0,4
2026/06/04 15:16:09.480742560,0,0,4
2026/06/04 15:16:09.501180251,0,0,4
2026/06/04 15:16:09.521078660,0,0,4
2026/06/04 15:16:09.540747407,0,0,4
2026/06/04 15:16:09.560704353,0,0,4
2026/06/04 15:16:09.580821817,0,0,4
2026/06/04 15:16:09.600624687,0,0,4
2026/06/04 15:16:09.620632060,0,0,4
2026/06/04 15:16:09.640730842,0,0,4
2026/06/04 15:16:09.660947235,0,0,4
2026/06/04 15:16:09.680853485,0,0,4
2026/06/04 15:16:09.700970329,0,0,4
2026/06/04 15:16:09.720655845,0,0,4
2026/06/04 15:16:09.740702536,0,0,4
2026/06/04 15:16:09.760525403,0,0,4
2026/06/04 15:16:09.780729847,0,0,4
2026/06/04 15:16:09.800579174,0,0,4
2026/06/04 15:16:09.820874313,0,0,4
2026/06/04 15:16:09.840760877,0,0,4
2026/06/04 15:16:09.860621109,0,0,4
2026/06/04 15:16:09.880482837,0,0,4
2026/06/04 15:16:09.900484893,0,0,4
2026/06/04 15:16:09.920607727,0,0,4
2026/06/04 15:16:09.940703657,0,0,4
2026/06/04 15:16:09.961110463,0,0,4
2026/06/04 15:16:09.980719069,0,0,4
2026/06/04 15:16:10.886264,0,0,4
2026/06/04 15:16:10.20799389,0,0,4
2026/06/04 15:16:10.40766784,0,0,4
2026/06/04 15:16:10.60628095,0,0,4
2026/06/04 15:16:10.80877268,0,0,4
2026/06/04 15:16:10.101014029,0,0,4
2026/06/04 15:16:10.121009351,0,0,4
2026/06/04 15:16:10.140831039,0,0,4
2026/06/04 15:16:10.160651763,0,0,4
2026/06/04 15:16:10.180583816,0,0,4
2026/06/04 15:16:10.200773169,0,0,4
2026/06/04 15:16:10.220822539,0,0,4
2026/06/04 15:16:10.240697227,0,0,4
2026/06/04 15:16:10.260787636,0,0,4
2026/06/04 15:16:10.281284716,0,0,4
2026/06/04 15:16:10.301064746,0,0,4
2026/06/04 15:16:10.321014445,0,0,4
2026/06/04 15:16:10.340746416,0,0,4
2026/06/04 15:16:10.360471401,0,0,4
2026/06/04 15:16:10.380644439,0,0,4
2026/06/04 15:16:10.400826332,0,0,4
2026/06/04 15:16:10.420857193,0,0,4
2026/06/04 15:16:10.440881029,0,0,4
2026/06/04 15:16:10.460709248,0,0,4
2026/06/04 15:16:10.480685228,0,0,4
2026/06/04 15:16:10.500599731,0,0,4
2026/06/04 15:16:10.520626613,0,0,4
2026/06/04 15:16:10.540624936,0,0,4
2026/06/04 15:16:10.560769055,0,0,4
2026/06/04 15:16:10.580991404,0,0,4
2026/06/04 15:16:10.600772157,0,0,4
2026/06/04 15:16:10.620711903,0,0,4
2026/06/04 15:16:10.640561390,0,0,4
2026/06/04 15:16:10.660611249,0,0,4
2026/06/04 15:16:10.680615595,0,0,4
2026/06/04 15:16:10.700974056,0,0,4
2026/06/04 15:16:10.721152212,0,0,4
2026/06/04 15:16:10.740506142,0,0,4
2026/06/04 15:16:10.761242159,0,0,4
2026/06/04 15:16:10.780908676,0,0,4
2026/06/04 15:16:10.800746460,0,0,4
2026/06/04 15:16:10.820833699,0,0,4
2026/06/04 15:16:10.840945750,0,0,4
2026/06/04 15:16:10.861281007,0,0,4
2026/06/04 15:16:10.880796951,0,0,4
2026/06/04 15:16:10.900823553,0,0,4
2026/06/04 15:16:10.920842497,0,0,4
2026/06/04 15:16:10.940775774,0,0,4
2026/06/04 15:16:10.960585524,0,0,4
2026/06/04 15:16:10.981199136,0,0,4
2026/06/04 15:16:11.1287257,0,0,4
2026/06/04 15:16:11.21112121,0,0,4
2026/06/04 15:16:11.40772903,0,0,4
2026/06/04 15:16:11.60679237,0,0,4
2026/06/04 15:16:11.80845227,0,0,4
2026/06/04 15:16:11.100490442,0,0,4
2026/06/04 15:16:11.120785197,0,0,4
2026/06/04 15:16:11.141160140,0,0,4
2026/06/04 15:16:11.161018136,0,0,4
2026/06/04 15:16:11.180767843,0,0,4
2026/06/04 15:16:11.200878883,0,0,4
2026/06/04 15:16:11.220536442,0,0,4
2026/06/04 15:16:11.240711798,0,0,4
2026/06/04 15:16:11.260625112,0,0,4
2026/06/04 15:16:11.280803611,0,0,4
2026/06/04 15:16:11.300896396,0,0,4
2026/06/04 15:16:11.320820032,0,0,4
2026/06/04 15:16:11.340681946,0,0,4
2026/06/04 15:16:11.360697616,0,0,4
2026/06/04 15:16:11.380556535,0,0,4
2026/06/04 15:16:11.400664752,0,0,4
2026/06/04 15:16:11.421146162,0,0,4
2026/06/04 15:16:11.440915191,0,0,4
2026/06/04 15:16:11.460938894,0,0,4
2026/06/04 15:16:11.480873057,0,0,4
2026/06/04 15:16:11.500658153,0,0,4
2026/06/04 15:16:11.520424951,0,0,4
2026/06/04 15:16:11.540567519,0,0,4
2026/06/04 15:16:11.560914536,0,0,4
2026/06/04 15:16:11.580766111,0,0,4
2026/06/04 15:16:11.600874612,0,0,4
2026/06/04 15:16:11.620972673,0,0,4
2026/06/04 15:16:11.640740263,0,0,4
2026/06/04 15:16:11.660642464,0,0,4
2026/06/04 15:16:11.680459111,0,0,4
2026/06/04 15:16:11.700661624,0,0,4
2026/06/04 15:16:11.721280584,0,0,4
2026/06/04 15:16:11.740667718,0,0,4
2026/06/04 15:16:11.760632167,0,0,4
2026/06/04 15:16:11.780774553,0,0,4
2026/06/04 15:16:11.800504788,0,0,4
2026/06/04 15:16:11.820478476,0,0,4
2026/06/04 15:16:11.840628198,0,0,4
2026/06/04 15:16:11.860601885,0,0,4
2026/06/04 15:16:11.880825202,0,0,4
2026/06/04 15:16:11.900711022,0,0,4
2026/06/04 15:16:11.920844582,0,0,4
2026/06/04 15:16:11.940618571,0,0,4
2026/06/04 15:16:11.960433904,0,0,4
2026/06/04 15:16:11.980559128,0,0,4
2026/06/04 15:16:12.1198643,0,0,4
2026/06/04 15:16:12.20773248,0,0,4
2026/06/04 15:16:12.40653704,0,0,4
2026/06/04 15:16:12.60691991,0,0,4
2026/06/04 15:16:12.80869520,0,0,4
2026/06/04 15:16:12.100648874,0,0,4
2026/06/04 15:16:12.120600730,0,0,4
2026/06/04 15:16:12.140973536,0,0,4
2026/06/04 15:16:12.160928819,0,0,4
2026/06/04 15:16:12.180755988,0,0,4
2026/06/04 15:16:12.200973350,0,0,4
2026/06/04 15:16:12.220784423,0,0,4
2026/06/04 15:16:12.240512984,0,0,4
2026/06/04 15:16:12.260745123,0,0,4
2026/06/04 15:16:12.280619341,0,0,4
2026/06/04 15:16:12.300965098,0,0,4
2026/06/04 15:16:12.320935537,0,0,4
2026/06/04 15:16:12.340708249,0,0,4
2026/06/04 15:16:12.360922104,0,0,4
2026/06/04 15:16:12.380903212,0,0,4
2026/06/04 15:16:12.400636096,0,0,4
2026/06/04 15:16:12.420523435,0,0,4
2026/06/04 15:16:12.441002941,0,0,4
2026/06/04 15:16:12.460947636,0,0,4
2026/06/04 15:16:12.480958958,0,0,4
2026/06/04 15:16:12.501139912,0,0,4
2026/06/04 15:16:12.520599149,0,0,4
2026/06/04 15:16:12.540583885,0,0,4
2026/06/04 15:16:12.560688281,0,0,4
2026/06/04 15:16:12.580944974,0,0,4
2026/06/04 15:16:12.601087024,0,0,4
2026/06/04 15:16:12.621007240,0,0,4
2026/06/04 15:16:12.640713548,0,0,4
2026/06/04 15:16:12.660570359,0,0,4
2026/06/04 15:16:12.680636543,0,0,4
2026/06/04 15:16:12.700653251,0,0,4
2026/06/04 15:16:12.721125168,0,0,4
2026/06/04 15:16:12.740830610,0,0,4
2026/06/04 15:16:12.760941895,0,0,4
2026/06/04 15:16:12.780656444,0,0,4
2026/06/04 15:16:12.800719242,0,0,4
2026/06/04 15:16:12.820490832,0,0,4
2026/06/04 15:16:12.840601118,0,0,4
2026/06/04 15:16:12.860858792,0,0,4
2026/06/04 15:16:12.880930527,0,0,4
2026/06/04 15:16:12.900780940,0,0,4
2026/06/04 15:16:12.920787364,0,0,4
2026/06/04 15:16:12.940917123,0,0,4
2026/06/04 15:16:12.960685751,0,0,4
2026/06/04 15:16:12.980540847,0,0,4
2026/06/04 15:16:13.784127,0,0,4
2026/06/04 15:16:13.21135251,0,0,4
2026/06/04 15:16:13.41429266,0,0,4
2026/06/04 15:16:13.61123165,0,0,4
2026/06/04 15:16:13.80895750,0,0,4
2026/06/04 15:16:13.100565728,0,0,4
2026/06/04 15:16:13.120764107,0,0,4
2026/06/04 15:16:13.140663862,0,0,4
2026/06/04 15:16:13.160871018,0,0,4
2026/06/04 15:16:13.180775027,0,0,4
2026/06/04 15:16:13.200988825,0,0,4
2026/06/04 15:16:13.221197589,0,0,4
2026/06/04 15:16:13.240701007,0,0,4
2026/06/04 15:16:13.260466652,0,0,4
2026/06/04 15:16:13.280656735,0,0,4
2026/06/04 15:16:13.300524555,0,0,4
2026/06/04 15:16:13.321297926,0,0,4
2026/06/04 15:16:13.340618860,0,0,4
2026/06/04 15:16:13.360771301,0,0,4
2026/06/04 15:16:13.380815645,0,0,4
2026/06/04 15:16:13.400511632,0,0,4
2026/06/04 15:16:13.420461934,0,0,4
2026/06/04 15:16:13.440652035,0,0,4
2026/06/04 15:16:13.460800763,0,0,4
2026/06/04 15:16:13.480950441,0,0,4
2026/06/04 15:16:13.500859001,0,0,4
2026/06/04 15:16:13.521107257,0,0,4
2026/06/04 15:16:13.540710756,0,0,4
2026/06/04 15:16:13.560713394,0,0,4
2026/06/04 15:16:13.580606840,0,0,4
2026/06/04 15:16:13.600712437,0,0,4
2026/06/04 15:16:13.620752212,0,0,4
2026/06/04 15:16:13.640807435,0,0,4
2026/06/04 15:16:13.661033567,0,0,4
2026/06/04 15:16:13.680628108,0,0,4
2026/06/04 15:16:13.700592279,0,0,4
2026/06/04 15:16:13.720769144,0,0,4
2026/06/04 15:16:13.740763434,0,0,4
2026/06/04 15:16:13.760805945,0,0,4
2026/06/04 15:16:13.780638457,0,0,4
2026/06/04 15:16:13.800584696,0,0,4
2026/06/04 15:16:13.820592218,0,0,4
2026/06/04 15:16:13.840510890,0,0,4
2026/06/04 15:16:13.860440891,0,0,4
2026/06/04 15:16:13.880744435,0,0,4
2026/06/04 15:16:13.901078573,0,0,4
2026/06/04 15:16:13.920927592,0,0,4
2026/06/04 15:16:13.940637582,0,0,4
2026/06/04 15:16:13.960828200,0,0,4
2026/06/04 15:16:13.980581257,0,0,4
2026/06/04 15:16:14.781333,0,0,4
2026/06/04 15:16:14.20673764,0,0,4
2026/06/04 15:16:14.40896715,0,0,4
2026/06/04 15:16:14.61065991,0,0,4
2026/06/04 15:16:14.81027791,0,0,4
2026/06/04 15:16:14.100932632,0,0,4
2026/06/04 15:16:14.120808271,0,0,4
2026/06/04 15:16:14.140512131,0,0,4
2026/06/04 15:16:14.160792403,0,0,4
2026/06/04 15:16:14.180769089,0,0,4
2026/06/04 15:16:14.200786457,0,0,4
2026/06/04 15:16:14.220616953,0,0,4
2026/06/04 15:16:14.240984243,0,0,4
2026/06/04 15:16:14.260588191,0,0,4
2026/06/04 15:16:14.280847771,0,0,4
2026/06/04 15:16:14.300602174,0,0,4
2026/06/04 15:16:14.320950143,0,0,4
2026/06/04 15:16:14.340585773,0,0,4
2026/06/04 15:16:14.360757033,0,0,4
2026/06/04 15:16:14.380776599,0,0,4
2026/06/04 15:16:14.400893600,0,0,4
2026/06/04 15:16:14.420384215,0,0,4
2026/06/04 15:16:14.440533444,0,0,4
2026/06/04 15:16:14.460921286,0,0,4
2026/06/04 15:16:14.481309527,0,0,4
2026/06/04 15:16:14.500736926,0,0,4
2026/06/04 15:16:14.521269638,0,0,4
2026/06/04 15:16:14.541055282,0,0,4
2026/06/04 15:16:14.560803817,0,0,4
2026/06/04 15:16:14.580575684,0,0,4
2026/06/04 15:16:14.600569903,0,0,4
2026/06/04 15:16:14.620932363,0,0,4
2026/06/04 15:16:14.640642084,0,0,4
2026/06/04 15:16:14.660851190,0,0,4
2026/06/04 15:16:14.681115436,0,0,4
2026/06/04 15:16:14.700797500,0,0,4
2026/06/04 15:16:14.720740617,0,0,4
2026/06/04 15:16:14.740498661,0,0,4
2026/06/04 15:16:14.760949934,0,0,4
2026/06/04 15:16:14.780763357,0,0,4
2026/06/04 15:16:14.800923286,0,0,4
2026/06/04 15:16:14.821209369,0,0,4
2026/06/04 15:16:14.840810150,0,0,4
2026/06/04 15:16:14.860781214,0,0,4
2026/06/04 15:16:14.880497456,0,0,4
2026/06/04 15:16:14.900727235,0,0,4
2026/06/04 15:16:14.920924240,0,0,4
2026/06/04 15:16:14.940839020,0,0,4
2026/06/04 15:16:14.960941272,0,0,4
2026/06/04 15:16:14.980663258,0,0,4
2026/06/04 15:16:15.479922,0,0,4
2026/06/04 15:16:15.20549952,0,0,4
2026/06/04 15:16:15.40455581,0,0,4
2026/06/04 15:16:15.60685395,0,0,4
2026/06/04 15:16:15.80918508,0,0,4
2026/06/04 15:16:15.101263984,0,0,4
2026/06/04 15:16:15.121160830,0,0,4
2026/06/04 15:16:15.140670425,0,0,4
2026/06/04 15:16:15.160470550,0,0,4
2026/06/04 15:16:15.180580394,0,0,4
2026/06/04 15:16:15.200737295,0,0,4
2026/06/04 15:16:15.220735581,0,0,4
2026/06/04 15:16:15.240661371,0,0,4
2026/06/04 15:16:15.260910116,0,0,4
2026/06/04 15:16:15.280714020,0,0,4
2026/06/04 15:16:15.300698251,0,0,4
2026/06/04 15:16:15.320725626,0,0,4
2026/06/04 15:16:15.340649319,0,0,4
2026/06/04 15:16:15.360954113,0,0,4
2026/06/04 15:16:15.380816840,0,0,4
2026/06/04 15:16:15.401082378,0,0,4
2026/06/04 15:16:15.420879395,0,0,4
2026/06/04 15:16:15.440536021,0,0,4
2026/06/04 15:16:15.460486957,0,0,4
2026/06/04 15:16:15.480541217,0,0,4
2026/06/04 15:16:15.501259576,0,0,4
2026/06/04 15:16:15.520777948,0,0,4
2026/06/04 15:16:15.540711320,0,0,4
2026/06/04 15:16:15.561019396,0,0,4
2026/06/04 15:16:15.580679742,0,0,4
2026/06/04 15:16:15.600557221,0,0,4
2026/06/04 15:16:15.620536133,0,0,4
2026/06/04 15:16:15.640793262,0,0,4
2026/06/04 15:16:15.660823800,0,0,4
2026/06/04 15:16:15.681358380,0,0,4
2026/06/04 15:16:15.700991975,0,0,4
2026/06/04 15:16:15.720610144,0,0,4
2026/06/04 15:16:15.740535925,0,0,4
2026/06/04 15:16:15.760652514,0,0,4
2026/06/04 15:16:15.780671211,0,0,4
2026/06/04 15:16:15.800842429,0,0,4
2026/06/04 15:16:15.820571463,0,0,4
2026/06/04 15:16:15.840512846,0,0,4
2026/06/04 15:16:15.860631369,0,0,4
2026/06/04 15:16:15.880576949,0,0,4
2026/06/04 15:16:15.900511131,0,0,4
2026/06/04 15:16:15.920833118,0,0,4
2026/06/04 15:16:15.940910894,0,0,4
2026/06/04 15:16:15.960909524,0,0,4
2026/06/04 15:16:15.980925856,0,0,4
2026/06/04 15:16:16.784891,0,0,4
2026/06/04 15:16:16.20647126,0,0,4
2026/06/04 15:16:16.40716540,0,0,4
2026/06/04 15:16:16.60600457,0,0,4
2026/06/04 15:16:16.80896211,0,0,4
2026/06/04 15:16:16.100878673,0,0,4
2026/06/04 15:16:16.121000577,0,0,4
2026/06/04 15:16:16.141114905,0,0,4
2026/06/04 15:16:16.161012113,0,0,4
2026/06/04 15:16:16.180501967,0,0,4
2026/06/04 15:16:16.200544561,0,0,4
2026/06/04 15:16:16.220583260,0,0,4
2026/06/04 15:16:16.240623967,0,0,4
2026/06/04 15:16:16.260845120,0,0,4
2026/06/04 15:16:16.280782471,0,0,4
2026/06/04 15:16:16.301076919,0,0,4
2026/06/04 15:16:16.320735563,0,0,4
2026/06/04 15:16:16.340472637,0,0,4
2026/06/04 15:16:16.360614258,0,0,4
2026/06/04 15:16:16.381261138,0,0,4
2026/06/04 15:16:16.401334159,0,0,4
2026/06/04 15:16:16.420772410,0,0,4
2026/06/04 15:16:16.440902500,0,0,4
2026/06/04 15:16:16.460698076,0,0,4
2026/06/04 15:16:16.480474445,0,0,4
2026/06/04 15:16:16.500774270,0,0,4
2026/06/04 15:16:16.520550064,0,0,4
2026/06/04 15:16:16.541126871,0,0,4
2026/06/04 15:16:16.560818984,0,0,4
2026/06/04 15:16:16.580802435,0,0,4
2026/06/04 15:16:16.600967786,0,0,4
2026/06/04 15:16:16.620662783,0,0,4
2026/06/04 15:16:16.640485772,0,0,4
2026/06/04 15:16:16.660520721,0,0,4
2026/06/04 15:16:16.680862610,0,0,4
2026/06/04 15:16:16.701311615,0,0,4
2026/06/04 15:16:16.720806828,0,0,4
2026/06/04 15:16:16.740588922,0,0,4
2026/06/04 15:16:16.760547144,0,0,4
2026/06/04 15:16:16.780682660,0,0,4
2026/06/04 15:16:16.800734089,0,0,4
2026/06/04 15:16:16.820724153,0,0,4
2026/06/04 15:16:16.840870142,0,0,4
2026/06/04 15:16:16.861247273,0,0,4
2026/06/04 15:16:16.880787125,0,0,4
2026/06/04 15:16:16.900643526,0,0,4
2026/06/04 15:16:16.920401273,0,0,4
2026/06/04 15:16:16.940485189,0,0,4
2026/06/04 15:16:16.961005890,0,0,4
2026/06/04 15:16:16.980806415,0,0,4
2026/06/04 15:16:17.735987,0,0,4
2026/06/04 15:16:17.21206667,0,0,4
2026/06/04 15:16:17.40684529,0,0,4
2026/06/04 15:16:17.60546561,0,0,4
2026/06/04 15:16:17.80498549,0,0,4
2026/06/04 15:16:17.100702600,0,0,4
2026/06/04 15:16:17.120974915,0,0,4
2026/06/04 15:16:17.140869013,0,0,4
2026/06/04 15:16:17.160851024,0,0,4
2026/06/04 15:16:17.180690799,0,0,4
2026/06/04 15:16:17.200731757,0,0,4
2026/06/04 15:16:17.220393328,0,0,4
2026/06/04 15:16:17.240557652,0,0,4
2026/06/04 15:16:17.260725070,0,0,4
2026/06/04 15:16:17.280654026,0,0,4
2026/06/04 15:16:17.300939773,0,0,4
2026/06/04 15:16:17.320929764,0,0,4
2026/06/04 15:16:17.340830585,0,0,4
2026/06/04 15:16:17.360723282,0,0,4
2026/06/04 15:16:17.380608582,0,0,4
2026/06/04 15:16:17.401342225,0,0,4
2026/06/04 15:16:17.421008018,0,0,4
2026/06/04 15:16:17.440656497,0,0,4
2026/06/04 15:16:17.460893727,0,0,4
2026/06/04 15:16:17.480563490,0,0,4
2026/06/04 15:16:17.500605936,0,0,4
2026/06/04 15:16:17.520572337,0,0,4
2026/06/04 15:16:17.540873560,0,0,4
2026/06/04 15:16:17.560832768,0,0,4
2026/06/04 15:16:17.580885977,0,0,4
2026/06/04 15:16:17.601018066,0,0,4
2026/06/04 15:16:17.620667704,0,0,4
2026/06/04 15:16:17.640667261,0,0,4
2026/06/04 15:16:17.660529349,0,0,4
2026/06/04 15:16:17.680473778,0,0,4
2026/06/04 15:16:17.700928109,0,0,4
2026/06/04 15:16:17.720862810,0,0,4
2026/06/04 15:16:17.740758707,0,0,4
2026/06/04 15:16:17.760908924,0,0,4
2026/06/04 15:16:17.780412138,0,0,4
2026/06/04 15:16:17.800516156,0,0,4
2026/06/04 15:16:17.820430351,0,0,4
2026/06/04 15:16:17.840615443,0,0,4
2026/06/04 15:16:17.860717232,0,0,4
2026/06/04 15:16:17.880616919,0,0,4
2026/06/04 15:16:17.900815761,0,0,4
2026/06/04 15:16:17.920725457,0,0,4
2026/06/04 15:16:17.940487736,0,0,4
2026/06/04 15:16:17.960689650,0,0,4
2026/06/04 15:16:17.981176178,0,0,4
2026/06/04 15:16:18.937322,0,0,4
2026/06/04 15:16:18.21142350,0,0,4
2026/06/04 15:16:18.41080446,0,0,4
2026/06/04 15:16:18.60632360,0,0,4
2026/06/04 15:16:18.80772319,0,0,4
2026/06/04 15:16:18.100489499,0,0,4
2026/06/04 15:16:18.121073292,0,0,4
2026/06/04 15:16:18.141019671,0,0,4
2026/06/04 15:16:18.160937879,0,0,4
2026/06/04 15:16:18.181224553,0,0,4
2026/06/04 15:16:18.200879168,0,0,4
2026/06/04 15:16:18.220532682,0,0,4
2026/06/04 15:16:18.240541776,0,0,4
2026/06/04 15:16:18.260975860,0,0,4
2026/06/04 15:16:18.280570674,0,0,4
2026/06/04 15:16:18.300727140,0,0,4
2026/06/04 15:16:18.320982520,0,0,4
2026/06/04 15:16:18.340497588,0,0,4
2026/06/04 15:16:18.360677577,0,0,4
2026/06/04 15:16:18.380566105,0,0,4
2026/06/04 15:16:18.400637423,0,0,4
2026/06/04 15:16:18.421019538,0,0,4
2026/06/04 15:16:18.440837077,0,0,4
2026/06/04 15:16:18.461033733,0,0,4
2026/06/04 15:16:18.481076144,0,0,4
2026/06/04 15:16:18.500599152,0,0,4
2026/06/04 15:16:18.520523925,0,0,4
2026/06/04 15:16:18.540564174,0,0,4
2026/06/04 15:16:18.560830948,0,0,4
2026/06/04 15:16:18.580844144,0,0,4
2026/06/04 15:16:18.600909076,0,0,4
2026/06/04 15:16:18.620854642,0,0,4
2026/06/04 15:16:18.640567567,0,0,4
2026/06/04 15:16:18.660702577,0,0,4
2026/06/04 15:16:18.680604535,0,0,4
2026/06/04 15:16:18.700900250,0,0,4
2026/06/04 15:16:18.721221095,0,0,4
2026/06/04 15:16:18.740769095,0,0,4
2026/06/04 15:16:18.761028206,0,0,4
2026/06/04 15:16:18.780639882,0,0,4
2026/06/04 15:16:18.800534380,0,0,4
2026/06/04 15:16:18.820451335,0,0,4
2026/06/04 15:16:18.840865867,0,0,4
2026/06/04 15:16:18.861075286,0,0,4
2026/06/04 15:16:18.881340804,0,0,4
2026/06/04 15:16:18.900794856,0,0,4
2026/06/04 15:16:18.920786700,0,0,4
2026/06/04 15:16:18.940467389,0,0,4
2026/06/04 15:16:18.960724143,0,0,4
2026/06/04 15:16:18.980614680,0,0,4
2026/06/04 15:16:19.1343823,0,0,4
2026/06/04 15:16:19.21473163,0,0,4
2026/06/04 15:16:19.40757917,0,0,4
2026/06/04 15:16:19.60795594,0,0,4
2026/06/04 15:16:19.80755574,0,0,4
2026/06/04 15:16:19.100464331,0,0,4
2026/06/04 15:16:19.120667955,0,0,4
2026/06/04 15:16:19.140778831,0,0,4
2026/06/04 15:16:19.160848696,0,0,4
2026/06/04 15:16:19.180933352,0,0,4
2026/06/04 15:16:19.200837684,0,0,4
2026/06/04 15:16:19.220504293,0,0,4
2026/06/04 15:16:19.240488209,0,0,4
2026/06/04 15:16:19.260419315,0,0,4
2026/06/04 15:16:19.280565048,0,0,4
2026/06/04 15:16:19.300683895,0,0,4
2026/06/04 15:16:19.320708405,0,0,4
2026/06/04 15:16:19.340765179,0,0,4
2026/06/04 15:16:19.360599059,0,0,4
2026/06/04 15:16:19.380521104,0,0,4
2026/06/04 15:16:19.400420601,0,0,4
2026/06/04 15:16:19.420594909,0,0,4
2026/06/04 15:16:19.440832690,0,0,4
2026/06/04 15:16:19.460852402,0,0,4
2026/06/04 15:16:19.480784351,0,0,4
2026/06/04 15:16:19.500771206,0,0,4
2026/06/04 15:16:19.520464883,0,0,4
2026/06/04 15:16:19.540394728,0,0,4
2026/06/04 15:16:19.560395383,0,0,4
2026/06/04 15:16:19.580961075,0,0,4
2026/06/04 15:16:19.601063012,0,0,4
2026/06/04 15:16:19.620978241,0,0,4
2026/06/04 15:16:19.640690052,0,0,4
2026/06/04 15:16:19.660672562,0,0,4
2026/06/04 15:16:19.680733388,0,0,4
2026/06/04 15:16:19.700516007,0,0,4
2026/06/04 15:16:19.720887793,0,0,4
2026/06/04 15:16:19.740673679,0,0,4
2026/06/04 15:16:19.760769567,0,0,4
2026/06/04 15:16:19.780833420,0,0,4
2026/06/04 15:16:19.800543707,0,0,4
2026/06/04 15:16:19.820587410,0,0,4
2026/06/04 15:16:19.840417464,0,0,4
2026/06/04 15:16:19.860765338,0,0,4
2026/06/04 15:16:19.880800365,0,0,4
2026/06/04 15:16:19.900720650,0,0,4
2026/06/04 15:16:19.920649593,0,0,4
2026/06/04 15:16:19.940597580,0,0,4
2026/06/04 15:16:19.960655411,0,0,4
2026/06/04 15:16:19.980634053,0,0,4
2026/06/04 15:16:20.770483,0,0,4
2026/06/04 15:16:20.20680836,0,0,4
2026/06/04 15:16:20.40607937,0,0,4
2026/06/04 15:16:20.60929331,0,0,4
2026/06/04 15:16:20.80820796,0,0,4
2026/06/04 15:16:20.100527351,0,0,4
2026/06/04 15:16:20.120504457,0,0,4
2026/06/04 15:16:20.140661240,0,0,4
2026/06/04 15:16:20.160767723,0,0,4
2026/06/04 15:16:20.180719419,0,0,4
2026/06/04 15:16:20.200785074,0,0,4
2026/06/04 15:16:20.220800170,0,0,4
2026/06/04 15:16:20.240737542,0,0,4
2026/06/04 15:16:20.260590070,0,0,4
2026/06/04 15:16:20.280679106,0,0,4
2026/06/04 15:16:20.300621024,0,0,4
2026/06/04 15:16:20.320775854,0,0,4
2026/06/04 15:16:20.340642269,0,0,4
