time,stamp_secs,stamp_nsecs,level,name,msg,file,function,line
2026/06/04 15:16:52.730600427,1780597012,730386951,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:52.732868849,1780597012,732620846,30,obu.nmea_navsat_driver,"Error with sentence: $GPZDA,181652.70,04,06,2026,00,00*6C",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:52.733290768,1780597012,733201807,20,obu.nmea_navsat_driver,"Received sentence: $GPGGA,181652.70,2248.8436,S,04703.6594,W,1,32,1.41,631.11,M,-4.167,M,,*7E",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:16:52.733838985,1780597012,733731393,20,obu.nmea_navsat_driver,"Received sentence: $GPRMC,181652.70,A,2248.8436,S,04703.6594,W,0.0039,356.232,040626,-21.3,W*62",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:16:52.734181010,1780597012,734067674,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSA,A,3,6,11,12,15,19,20,22,24,30,,,,3.3,1.4,3.0*0A",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:52.734474893,1780597012,734411322,30,obu.nmea_navsat_driver,"Error with sentence: $GPGBS,181652.70,4.593,4.508,0.734,,,,*4D",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:52.750809240,1780597012,750525683,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:52.770999490,1780597012,770800525,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:52.791154515,1780597012,790918897,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:52.810829407,1780597012,810626471,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:52.830605125,1780597012,830500606,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:52.830903894,1780597012,830765765,30,obu.nmea_navsat_driver,"Error with sentence: $GPZDA,181652.80,04,06,2026,00,00*63",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:52.832163560,1780597012,832061598,20,obu.nmea_navsat_driver,"Received sentence: $GPGGA,181652.80,2248.8436,S,04703.6594,W,1,32,1.41,631.10,M,-4.167,M,,*70",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:16:52.833168875,1780597012,833094226,20,obu.nmea_navsat_driver,"Received sentence: $GPRMC,181652.80,A,2248.8436,S,04703.6594,W,0.0019,356.232,040626,-21.3,W*6F",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:16:52.833920609,1780597012,833794746,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSA,A,3,6,11,12,15,19,20,22,24,30,,,,3.3,1.4,3.0*0A",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:52.834569638,1780597012,834459183,30,obu.nmea_navsat_driver,"Error with sentence: $GPGBS,181652.80,4.593,4.508,0.733,,,,*45",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:52.850559484,1780597012,850467641,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:52.870695701,1780597012,870600319,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:52.891110068,1780597012,890671798,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:52.911255712,1780597012,910750329,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:52.922233937,1780597012,921835431,30,obu.nmea_navsat_driver,"Error with sentence: $GPZDA,181652.90,04,06,2026,00,00*62",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:52.923954794,1780597012,923636686,20,obu.nmea_navsat_driver,"Received sentence: $GPGGA,181652.90,2248.8436,S,04703.6594,W,1,32,1.41,631.10,M,-4.167,M,,*71",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:16:52.925010462,1780597012,924730744,20,obu.nmea_navsat_driver,"Received sentence: $GPRMC,181652.90,A,2248.8436,S,04703.6594,W,0.0019,356.232,040626,-21.3,W*6E",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:16:52.925543349,1780597012,925321726,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSA,A,3,6,11,12,15,19,20,22,24,30,,,,3.3,1.4,3.0*0A",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:52.926138458,1780597012,925866162,30,obu.nmea_navsat_driver,"Error with sentence: $GPGBS,181652.90,4.593,4.508,0.733,,,,*44",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:52.930752540,1780597012,930573958,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:52.950821352,1780597012,950621710,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:52.970668944,1780597012,970570583,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:52.990588259,1780597012,990480505,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.10655706,1780597013,10567797,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.30673633,1780597013,30575045,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.30760874,1780597013,30673466,30,obu.nmea_navsat_driver,"Error with sentence: $GPZDA,181653.00,04,06,2026,00,00*6A",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.31813334,1780597013,31747675,20,obu.nmea_navsat_driver,"Received sentence: $GPGGA,181653.00,2248.8436,S,04703.6594,W,1,32,1.41,631.10,M,-4.167,M,,*79",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:16:53.32921022,1780597013,32807162,20,obu.nmea_navsat_driver,"Received sentence: $GPRMC,181653.00,A,2248.8436,S,04703.6594,W,0.0019,356.232,040626,-21.3,W*66",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:16:53.33864878,1780597013,33732293,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSA,A,3,6,11,12,15,19,20,22,24,30,,,,3.3,1.4,3.0*0A",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.34774199,1780597013,34651982,30,obu.nmea_navsat_driver,"Error with sentence: $GPGBS,181653.00,4.593,4.508,0.733,,,,*4C",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.50848308,1780597013,50704911,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.50909943,1780597013,50767709,30,vilma_interface,Control Mode changed to MANUAL by user braking.,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,from_ma,356
2026/06/04 15:16:53.70675076,1780597013,70530717,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.90851420,1780597013,90733361,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.110755465,1780597013,110642478,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.126780033,1780597013,126557042,30,obu.nmea_navsat_driver,"Error with sentence: $GPZDA,181653.10,04,06,2026,00,00*6B",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.127906855,1780597013,127780837,20,obu.nmea_navsat_driver,"Received sentence: $GPGGA,181653.10,2248.8436,S,04703.6594,W,1,32,1.41,631.10,M,-4.167,M,,*78",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:16:53.129054927,1780597013,128926905,20,obu.nmea_navsat_driver,"Received sentence: $GPRMC,181653.10,A,2248.8436,S,04703.6594,W,0.0019,356.232,040626,-21.3,W*67",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:16:53.129778628,1780597013,129702965,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSA,A,3,6,11,12,15,19,20,22,24,30,,,,3.3,1.4,3.0*0A",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.130503234,1780597013,130394829,30,obu.nmea_navsat_driver,"Error with sentence: $GPGBS,181653.10,4.593,4.508,0.733,,,,*4D",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.130523833,1780597013,130427024,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.150511260,1780597013,150450239,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.170533621,1780597013,170412399,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.190907386,1780597013,190682272,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.210759533,1780597013,210556465,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.222340136,1780597013,222094131,30,obu.nmea_navsat_driver,"Error with sentence: $GPZDA,181653.20,04,06,2026,00,00*68",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.223776971,1780597013,223600633,20,obu.nmea_navsat_driver,"Received sentence: $GPGGA,181653.20,2248.8436,S,04703.6594,W,1,32,1.41,631.10,M,-4.167,M,,*7B",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:16:53.225141452,1780597013,225000030,20,obu.nmea_navsat_driver,"Received sentence: $GPRMC,181653.20,A,2248.8436,S,04703.6594,W,0.0019,356.232,040626,-21.3,W*64",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:16:53.226120396,1780597013,225967658,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSA,A,3,6,11,12,15,19,20,22,24,30,,,,3.3,1.4,3.0*0A",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.227089364,1780597013,226903686,30,obu.nmea_navsat_driver,"Error with sentence: $GPGBS,181653.20,4.593,4.508,0.733,,,,*4E",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.230662690,1780597013,230575481,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.250771958,1780597013,250654132,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.270605785,1780597013,270487775,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.290637343,1780597013,290570625,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.310765116,1780597013,310658882,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.330746508,1780597013,330621949,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.332772514,1780597013,332535401,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,1,43,06,41,075,46,11,32,025,42,12,27,244,39,13,23,241,37*42",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.334551040,1780597013,334400664,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,2,43,14,10,106,14,15,34,296,43,19,51,147,47,20,36,333,42*4C",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.336112614,1780597013,335961138,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,3,43,22,22,121,38,24,47,216,42,30,11,049,37,36,02,086,00*41",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.337623190,1780597013,337403205,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,4,43,44,10,278,34,49,27,073,46,303,19,226,36,305,53,277,41*43",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.338310741,1780597013,338184578,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,5,43,306,17,012,40,309,37,355,41,310,31,048,42,311,21,019,37*41",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.338941324,1780597013,338824384,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,6,43,312,32,077,38,316,50,182,45,318,58,306,45,325,33,247,40*4B",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.339509939,1780597013,339390931,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,7,43,331,20,123,30,333,11,129,45,412,18,295,31,413,12,140,42*45",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.340082190,1780597013,339967011,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,8,43,419,15,268,26,420,17,315,43,423,10,077,26,427,70,066,47*43",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.340625255,1780597013,340520438,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,9,43,428,38,129,47,430,32,339,45,66,12,336,44,67,26,280,37*4B",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.341102609,1780597013,341019323,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,10,43,68,13,229,46,76,26,111,47,77,40,168,48,78,13,226,43*74",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.341607370,1780597013,341546512,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSV,11,11,43,86,21,144,49,87,54,111,49,88,37,004,49*40",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.342133454,1780597013,342083099,30,obu.nmea_navsat_driver,"Error with sentence: $GPZDA,181653.30,04,06,2026,00,00*69",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.343030275,1780597013,342899032,20,obu.nmea_navsat_driver,"Received sentence: $GPGGA,181653.30,2248.8436,S,04703.6594,W,1,32,1.41,631.09,M,-4.167,M,,*72",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:16:53.343749592,1780597013,343651901,20,obu.nmea_navsat_driver,"Received sentence: $GPRMC,181653.30,A,2248.8436,S,04703.6594,W,0.0078,356.232,040626,-21.3,W*62",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:16:53.344242088,1780597013,344182002,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSA,A,3,6,11,12,15,19,20,22,24,30,,,,3.3,1.4,3.0*0A",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.344731516,1780597013,344681763,30,obu.nmea_navsat_driver,"Error with sentence: $GPGBS,181653.30,4.593,4.508,0.732,,,,*4E",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.350900031,1780597013,350746313,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.370681498,1780597013,370543174,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.390863027,1780597013,390668438,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.410623542,1780597013,410535682,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.421675186,1780597013,421551012,30,obu.nmea_navsat_driver,"Error with sentence: $GPZDA,181653.40,04,06,2026,00,00*6E",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.422600387,1780597013,422461135,20,obu.nmea_navsat_driver,"Received sentence: $GPGGA,181653.40,2248.8436,S,04703.6594,W,1,32,1.41,631.09,M,-4.167,M,,*75",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:16:53.423468069,1780597013,423322773,20,obu.nmea_navsat_driver,"Received sentence: $GPRMC,181653.40,A,2248.8436,S,04703.6594,W,0.0078,356.232,040626,-21.3,W*65",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:16:53.424062049,1780597013,423925530,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSA,A,3,6,11,12,15,19,20,22,24,30,,,,3.3,1.4,3.0*0A",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.424661422,1780597013,424531061,30,obu.nmea_navsat_driver,"Error with sentence: $GPGBS,181653.40,4.593,4.508,0.732,,,,*49",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.430566566,1780597013,430507372,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.450853719,1780597013,450759288,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.470636843,1780597013,470539651,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.490961379,1780597013,490774910,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.510782909,1780597013,510577848,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
2026/06/04 15:16:53.511027949,1780597013,510823438,20,vilma_interface,MA period: 0.010022 | MA delay: 0.000022,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,ma_timer_callback,702
2026/06/04 15:16:53.524137783,1780597013,523861326,30,obu.nmea_navsat_driver,"Error with sentence: $GPZDA,181653.50,04,06,2026,00,00*6F",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.525864697,1780597013,525649843,20,obu.nmea_navsat_driver,"Received sentence: $GPGGA,181653.50,2248.8436,S,04703.6594,W,1,32,1.41,631.09,M,-4.167,M,,*74",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:16:53.527577425,1780597013,527357365,20,obu.nmea_navsat_driver,"Received sentence: $GPRMC,181653.50,A,2248.8436,S,04703.6594,W,0.0078,356.232,040626,-21.3,W*64",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,69
2026/06/04 15:16:53.528233920,1780597013,528155255,30,obu.nmea_navsat_driver,"Error with sentence: $GPGSA,A,3,6,11,12,15,19,20,22,24,30,,,,3.3,1.4,3.0*0A",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.529236882,1780597013,529109380,30,obu.nmea_navsat_driver,"Error with sentence: $GPGBS,181653.50,4.593,4.508,0.732,,,,*48",/home/toffanetto/v2x/ros2_ws/build/nmea_navsat_driver/src/libnmea_navsat_driver/nodes/nmea_tcpclient_driver.py,main,71
2026/06/04 15:16:53.530709633,1780597013,530564363,30,vilma_interface,Control Mode change blocked!,/home/toffanetto/vilma/autoware.vilma02/src/vehicle/external/vilma_interface/vilma_interface/src/vilma_interface.cpp,set_control_mode,660
